geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
55293,-8.890555485140593,-36.49155789156231,garanhuns,PE
55294,-8.877915036686971,-36.49245304147662,garanhuns,PE
55295,-8.878549871227357,-36.464193586369895,garanhuns,PE
55296,-8.881653289365495,-36.47094063765943,garanhuns,PE
55297,-8.867893959154582,-36.455277891697854,garanhuns,PE
55298,-8.880250253678792,-36.45427225981367,garanhuns,PE
55299,-8.875414999999947,-36.46151583582439,garanhuns,PE
55302,-8.51444581298122,-35.124573377136564,sao pedro,PE
55305,-9.055611000000004,-36.623223,terezinha,PE
55310,-9.002940112684847,-36.32472674691857,palmeirina,PE
55315,-9.126434020676331,-36.32604458379262,correntes,PE
55320,-9.12395031347092,-36.45745092138261,lagoa do ouro,PE
55325,-9.024839005157318,-36.57020044972058,brejão,PE
55330,-9.160536679527247,-36.6082710279174,bom conselho,PE
55334,-9.274423202959923,-36.60951101528323,rainha isabel,PE
55340,-9.020850615070378,-37.04268297995319,águas belas,PE
55345,-9.039196783672091,-36.844173116739775,iati,PE
55350,-8.971704264065714,-36.684941816566806,saloá,PE
55355,-8.91124556380399,-36.65666595566676,paranatama,PE
55360,-8.771879581150655,-36.6220877109124,caetés,PE
55365,-8.733015078162268,-36.62193103301198,capoeiras,PE
55370,-8.5119606383427,-36.43265924999999,são bento do una,PE
55375,-8.741005056481391,-36.33414756610203,calcado,PE
55380,-8.482430303343891,-36.23166882165072,cachoeirinha,PE
55385,-8.65075819947132,-36.31052641236176,lajedo,PE
55390,-8.57840863198743,-36.174748482113294,ibirajuba,PE
55395,-8.708822740710373,-36.41192755902099,jupi,PE
55398,-8.704700999999993,-36.48580200000001,jucati,PE
55400,-8.597086089616596,-35.71752268265528,catende,PE
55402,-8.599729853836907,-35.763144909990004,laje grande,PE
55405,-8.783929064964221,-35.81243820209259,maraial,PE
55409,-8.727358982704942,-35.79274135587063,jaqueira,PE
55410,-8.786972999999946,-35.88034499999999,são benedito do sul,PE
55415,-8.826538438435374,-36.0100678625892,quipapa,PE
55420,-8.813640104279125,-36.18992041190582,canhotinho,PE
55430,-8.88726736660549,-36.2813002828039,angelim,PE
55435,-8.86993499999997,-36.36105191553874,são joão,PE
55440,-8.6248171001194,-35.83813711238051,belem de maria,PE
55445,-8.560572356011493,-35.829126982673934,batateira,PE
55450,-8.650305035670518,-35.889730999999955,lagoa dos gatos,PE
55460,-8.600490097481304,-35.948641632565185,cupira,PE
55470,-8.656235786276085,-36.00526725,panelas,PE
55473,-8.655827052032892,-36.09727886814116,panelas,PE
55480,-8.714273064335016,-36.13355099999998,jurema,PE
55485,-8.040275033445656,-34.875009162122446,santo antônio das queimadas,PE
55490,-8.484644090772546,-36.05778195726704,altinho,PE
55495,-8.448720459435641,-35.94180763057927,agrestina,PE
55500,-8.355642876510087,-35.21549237170936,escada,PE
55510,-8.341874999999996,-35.35135874999999,primavera,PE
55515,-8.369557113757631,-35.44584405537524,amaraji,PE
55520,-8.495453132224181,-35.36933545716818,ribeirão,PE
55525,-8.470197508755664,-35.53935230096589,cortês,PE
55530,-8.570745386167122,-35.38176905776085,gameleira,PE
55535,-8.620863842410579,-35.51954863488643,joaquim nabuco,PE
55540,-8.663901294521985,-35.57651320904255,palmares,PE
55550,-8.696099999999944,-35.46445399999996,água preta,PE
55555,-8.802156376917791,-35.62459247332249,xexéu,PE
55560,-8.807079010980134,-35.189014892205755,barreiros,PE
55565,-8.873282999999947,-35.14463304181313,são josé da coroa grande,PE
55570,-8.65833769260962,-35.14640662749203,rio formoso,PE
55578,-8.740452036474718,-35.088618693012045,tamandaré,PE
55580,-8.515588715611871,-35.057778977603895,sirinhaém,PE
55590,-8.394863296665791,-34.996070863651084,ipojuca,PE
55592,-7.899952911218677,-34.82702745835494,nossa senhora do ó,PE
55595,-8.513416771244213,-35.12499301620093,camela,PE
55600,-8.107024861503833,-35.297153743406994,vitoria de santo antao,PE
55602,-8.114795326868798,-35.29326365450401,vitória de santo antão,PE
55604,-8.118290078261438,-35.29965396834794,vitória de santo antão,PE
55605,-8.116711920466186,-35.295985989833966,vitoria de santo antao,PE
55606,-8.097622533734409,-35.280004246210446,vitória de santo antão,PE
55608,-8.107030938109512,-35.28402237566408,vitória de santo antão,PE
55610,-8.092940720805238,-35.27976087849176,vitória de santo antão,PE
55612,-8.113736094909429,-35.276584499999984,vitória de santo antão,PE
55614,-8.112748170011878,-35.279665262296064,vitória de santo antão,PE
55618,-8.072219999999959,-35.35788999999994,pirituba,PE
55620,-7.997860989558823,-35.2846148729891,glória do goitá,PE
55630,-8.12159353983394,-35.311105960166074,pombos,PE
55636,-8.234441157694015,-35.45895705021076,chã grande,PE
55640,-8.205833536211038,-35.563581,gravata,PE
55641,-8.193808772664486,-35.554296313907926,gravatá,PE
55642,-8.193350085583221,-35.54539795126177,gravatá,PE
55643,-8.209447538625518,-35.55696608154308,gravatá,PE
55644,-8.204398218096184,-35.55999676901154,gravatá,PE
55645,-8.193597445258646,-35.55452554387359,gravatá,PE
55650,-7.9741838951305875,-35.578084766017746,passira,PE
55655,-8.006015187939651,-35.69383468994832,cumaru,PE
55660,-8.221010718747332,-35.73959130170657,bezerros,PE
55665,-8.331986999999945,-35.75299399999997,camocim de são félix,PE
55670,-8.427562382877797,-35.805361517347485,são joaquim do monte,PE
55675,-7.940611209282875,-35.63549046498017,salgadinho,PE
55680,-8.465483729823214,-35.71956720492871,bonito,PE
55690,-8.415223864163098,-35.64155149999996,barra de guabiraba,PE
55695,-8.299910999999945,-35.684463499999964,sairé,PE
55700,-7.831613999999945,-35.43294215943455,limoeiro,PE
55715,-7.946397339920958,-35.37820588862254,feira nova,PE
55720,-7.847404430983615,-35.58676087511081,joão alfredo,PE
55730,-7.792837456166944,-35.581669556853804,bom jardim,PE
55735,-3.5424235223252274,-34.87575706855559,bom jardim,PE
55740,-7.683611619697149,-35.51126119309987,machados,PE
55745,-7.746627038147043,-35.60063812417038,orobó,PE
55750,-7.828507349720849,-35.746627574036594,surubim,PE
55755,-7.744016974522098,-35.71460899999997,casinhas,PE
55760,-7.784435999999946,-35.832882499999954,vertente do lerio,PE
55765,-7.806855763499792,-35.87667199999996,santa maria do cambucá,PE
55770,-7.898597503599655,-35.982328499999994,vertentes,PE
55780,-7.939361999999946,-35.86705999999995,frei miguelinho,PE
55790,-7.897333047365914,-36.04056525000001,taquaritinga do norte,PE
55800,-7.7371564939781265,-35.218061859238205,nazaré da mata,PE
55805,-7.799786999999995,-35.23001353638124,tracunhaém,PE
55811,-7.843322627455315,-35.244413529728035,carpina,PE
55813,-7.845795257169767,-35.24955655385157,carpina,PE
55814,-7.845083036047171,-35.25775907209436,carpina,PE
55815,-7.834383142813301,-35.24504185349916,carpina,PE
55816,-7.834705023140222,-35.24436798795158,carpina,PE
55817,-7.828205355287008,-35.237805319355715,carpina,PE
55818,-7.845831784350898,-35.2495985049548,carpina,PE
55819,-7.835616156533164,-35.22376931905096,carpina,PE
55820,-7.839935999999994,-35.30376389842931,lagoa do carro,PE
55825,-7.862997940544721,-35.14500868175845,paudalho,PE
55835,-7.995131841880949,-35.207581345298784,chã de alegria,PE
55840,-7.9101749999999456,-35.28716916365248,lagoa do itaenga,PE
55845,-7.717414797914636,-35.3245304910963,buenos aires,PE
55850,-7.652574000000005,-35.31345474452988,vicencia,PE
55860,-7.585707909348045,-35.47105557261494,são vicente ferrer,PE
55865,-7.530698999999945,-35.44601023315635,macaparana,PE
55870,-7.497978281688703,-35.30733507254013,timbaúba,PE
55880,-7.447234546320658,-35.23741920745082,ferreiros,PE
55890,-7.512511534435012,-35.164993954773266,aliança,PE
55900,-7.552024276017605,-34.82406195254853,goiana,PE
55920,-7.401712440727165,-35.10672380640489,itambé,PE
55930,-7.405732605724255,-35.27154900656467,camutanga,PE
55940,-7.583597371128452,-35.09070649999995,condado,PE
55950,-7.661294999999999,-35.09885292614443,itaquitinga,PE
56000,-8.057324552211297,-39.11236066242459,salgueiro,PE
56120,-7.925077660239599,-38.9680605,verdejante,PE
56130,-7.713638724336837,-39.23157718858248,cedro,PE
56140,-7.944752942486588,-39.29555925,serrita,PE
56150,-7.5543597188741085,-39.49789021048487,moreilândia,PE
56160,-7.677751540655365,-39.61455285903643,granito,PE
56163,-8.08883069399214,-39.57724819644023,parnamirim,PE
56170,-8.612426060702335,-39.59863003535874,orocó,PE
56180,-8.372333999999945,-39.30167185313032,cabrobó,PE
56190,-8.225800627967434,-39.37463910552574,terra nova,PE
56200,-7.878462658444882,-40.0752544145329,ouricuri,PE
56210,-8.162258689598863,-40.61417041344868,santa filomena,PE
56215,-8.238472397982004,-40.32721801622505,santa cruz,PE
56220,-7.772191577062945,-39.92095209115679,bodocó,PE
56230,-7.510468132020969,-39.71832458630554,exu,PE
56250,-7.734980999999944,-40.26052283497758,trindade,PE
56260,-7.553684999999945,-40.147234270376025,ipubi,PE
56280,-7.448568630943126,-40.47836477911074,araripina,PE
56302,-9.349702883999951,-40.48408870250133,petrolina,PE
56304,-9.388230276950289,-40.48880907643655,petrolina,PE
56306,-9.382177476282449,-40.48780157788471,petrolina,PE
56308,-9.380708870336695,-40.48556390332985,petrolina,PE
56309,-9.367297527850958,-40.533281359737714,petrolina,PE
56310,-9.371517269501446,-40.47229872818703,petrolina,PE
56312,-9.378149426596972,-40.49794241017421,petrolina,PE
56313,-9.350335980841413,-40.518597080212345,petrolina,PE
56314,-9.36662404218364,-40.53017661097082,petrolina,PE
56316,-9.352626963387166,-40.52184652926319,petrolina,PE
56317,-9.362301362458028,-40.54883039123136,petrolina,PE
56318,-9.364246125142795,-40.48163603235251,petrolina,PE
56319,-9.368812140240454,-40.50149802720169,petrolina,PE
56320,-9.356534159472972,-40.473768616931096,petrolina,PE
56321,-9.361277742473158,-40.49970015070117,petrolina,PE
56322,-9.355296084526442,-40.49521824961504,petrolina,PE
56323,-9.3517626180877,-40.48687090535457,petrolina,PE
56326,-9.35658734361246,-40.482509576941645,petrolina,PE
56328,-9.363307884458418,-40.48143934292218,petrolina,PE
56330,-9.376929471002327,-40.48943540349448,petrolina,PE
56331,-9.368304013330198,-40.49864609972493,petrolina,PE
56332,-9.365854588406656,-40.45860684684412,petrolina,PE
56345,-9.379866148323698,-40.53875172676857,rajada,PE
56355,-8.438489816110502,-40.76468989444169,dormentes,PE
56360,-8.513491799680553,-41.0054430422478,afrânio,PE
56380,-8.625719243643486,-39.68808097210812,santa maria da boa vista,PE
56395,-8.981979999999936,-40.12110286575317,lagoa grande,PE
56400,-8.532119999999946,-38.22585649999996,floresta,PE
56420,-8.318159491139465,-38.74186793738899,carnaubeira da penha,PE
56430,-8.726146621841307,-38.68455149024764,itacuruba,PE
56440,-8.557031999999946,-38.94241849999997,belém do são francisco,PE
56460,-8.969035839052435,-38.21535342133783,petrolândia,PE
56470,-9.17252095712045,-38.20406749999995,jatobá,PE
56480,-9.101680822702034,-38.074431010592434,tacaratu,PE
56502,-8.408637602905332,-37.08019019866228,arcoverde,PE
56503,-8.39800229596069,-37.056754553777736,arcoverde,PE
56504,-8.415454267762314,-37.05248303112526,arcoverde,PE
56505,-8.414807854679964,-37.04578267491557,arcoverde,PE
56506,-8.417562913471832,-37.05009463574464,arcoverde,PE
56509,-8.415444211118158,-37.04873225702189,arcoverde,PE
56510,-8.419034105001773,-37.05351931895773,arcoverde,PE
56511,-8.421760735230935,-37.05179625,arcoverde,PE
56512,-8.407962548277613,-37.06210861527643,arcoverde,PE
56515,-8.41697190436246,-37.04788657468195,arcoverde,PE
56516,-8.431114146623557,-37.06608383432541,arcoverde,PE
56517,-8.416261297446292,-37.04481950987603,arcoverde,PE
56519,-8.416280589761078,-37.03574831337825,arcoverde,PE
56520,-8.531243974801633,-37.03042439570595,buíque,PE
56540,-8.723954999999947,-37.32583399999996,tupanatinga,PE
56550,-8.94304494755804,-37.41818546354655,itaíba,PE
56560,-8.898898499999998,-37.82251045902618,inajá,PE
56565,-8.960057750730666,-37.62487197992406,manari,PE
56580,-8.536037166953566,-37.63369249999997,ibimirim,PE
56600,-8.065755977615535,-37.26232873361049,sertânia,PE
56640,-8.080295502035154,-37.63443174041172,custódia,PE
56670,-8.185564499426233,-37.982650883715785,betânia,PE
56700,-7.4620291666637,-37.26961513603175,são josé do egito,PE
56720,-7.37552113692994,-37.18435764543313,itapetim,PE
56740,-7.348942716563213,-37.2842187115992,brejinho,PE
56750,-7.372442425991287,-37.47757917105465,santa terezinha,PE
56760,-7.599196571640146,-37.30981192786279,tuparetama,PE
56780,-7.58071550376477,-37.53498863725905,tabira,PE
56795,-7.599719739480315,-37.64837918633293,solidao,PE
56800,-7.717115999999944,-34.907350978543775,afogados da ingazeira,PE
56820,-7.797024844296003,-37.78973359094173,carnaíba,PE
56825,-7.667369270100113,-37.68926112815532,ibitiranga,PE
56828,-7.717868378974563,-37.8434082560232,quixada,PE
56830,-7.676151034641895,-37.45899300777675,ingazeira,PE
56840,-7.831970999999993,-37.37764799999999,iguaraci,PE
56848,-7.832212325814719,-35.05693044337457,jabitaca,PE
56850,-7.861974670864149,-37.78614449999999,flores,PE
56870,-7.830178481047268,-38.09357756818168,triunfo,PE
56895,-7.816180499999996,-38.14911760883758,santa cruz da baixa verde,PE
56903,-7.982941759170138,-38.28219379108387,serra talhada,PE
56906,-7.975127276683521,-38.28206629697008,serra talhada,PE
56909,-7.978717019931318,-38.27880674999999,serra talhada,PE
56912,-7.98235826693195,-38.28376441221138,serra talhada,PE
56915,-7.998162352750823,-38.30390693241957,serra talhada,PE
56930,-7.9385254251925295,-38.15193689365996,calumbi,PE
56950,-7.860329634927578,-38.75263045191892,são josé do belmonte,PE
56980,-8.115956305871618,-38.72538691139174,mirandiba,PE
57000,-9.638605854290484,-35.710221546627054,maceió,AL
57010,-9.544751089943674,-35.71168550280043,maceió,AL
57014,-9.57329621787179,-35.723033517404254,maceió,AL
57015,-9.651751271163944,-35.754059168474775,maceió,AL
57017,-9.545238000000005,-35.73839311809684,maceió,AL
57018,-9.556186421316864,-35.71150781954618,maceió,AL
57020,-9.535353842714064,-35.70759513620304,maceió,AL
57022,-9.547734123801462,-35.719680913266785,maceió,AL
57025,-9.543807904020689,-35.7104315203533,maceió,AL
57030,-9.661603950352422,-35.70852335952633,maceió,AL
57031,-9.6443444223804,-35.712186205927495,maceio,AL
57035,-9.640162592561596,-35.69645613558197,maceió,AL
57036,-9.576695454387965,-35.699312250000006,maceió,AL
57037,-9.635734708292503,-35.699921413266765,maceió,AL
57038,-9.550004962445792,-35.67089173022104,maceió,AL
57039,-9.57354777768481,-35.656719705522534,maceió,AL
57040,-9.56908540384654,-35.709874653759584,maceió,AL
57041,-9.52778170270607,-35.60863588530776,maceió,AL
57042,-9.541033847625377,-35.712780729991245,maceió,AL
57043,-9.625472350539573,-35.718429295169955,maceió,AL
57044,-9.612153116997618,-35.701010855524416,maceió,AL
57045,-9.539016150013492,-35.714119245388304,maceió,AL
57046,-9.568545139332873,-35.67153887502133,maceió,AL
57048,-9.545323745944764,-35.720422619091366,maceió,AL
57050,-9.619484919239383,-35.72885917502864,maceió,AL
57051,-9.5717958373536,-35.72966610990251,maceió,AL
57052,-9.59237441639776,-35.71877565160332,maceió,AL
57055,-9.57433025416192,-35.73539547945644,maceió,AL
57057,-9.62278934576715,-35.73710611873201,maceió,AL
57060,-9.567284481652724,-35.76333013237176,maceió,AL
57061,-9.574252533441078,-35.7227311588955,maceió,AL
57062,-9.59666726839397,-35.74293300000001,maceió,AL
57063,-9.582605612816709,-35.731728784091494,maceió,AL
57070,-9.545749093254091,-35.71021160732808,maceió,AL
57071,-9.54113373827112,-35.69709748326967,maceió,AL
57072,-9.529445640330326,-35.71353306021706,maceió,AL
57073,-9.53505678879331,-35.73040460658429,maceió,AL
57074,-9.551496583126546,-35.7448545,maceio,AL
57075,-9.5439589000808,-35.74938538703907,maceio,AL
57080,-9.544742999999997,-35.73609059349287,maceió,AL
57081,-9.557172437589328,-35.72819142177247,maceió,AL
57082,-9.572598911737565,-35.746238863672694,maceió,AL
57083,-9.53848965225716,-35.73673649999998,maceió,AL
57084,-9.536853407022848,-35.71707929516995,maceió,AL
57085,-9.544886528449409,-35.710155665469024,maceió,AL
57086,-9.578813854999964,-35.715937871775616,maceio,AL
57100,-9.47490221557158,-35.794389999999964,rio largo,AL
57120,-9.56566510299885,-35.82326662758272,satuba,AL
57130,-9.594898570204649,-35.82110867058803,santa luzia do norte,AL
57140,-9.637658609091485,-35.79101525160084,coqueiro seco,AL
57150,-9.547236037105316,-35.94996112718946,pilar,AL
57160,-9.714128745498844,-35.80854037007777,marechal deodoro,AL
57180,-9.828298328001488,-35.88305352524636,barra de são miguel,AL
57200,-10.270399308208262,-36.54428319649202,penedo,AL
57210,-10.353849999999966,-36.29559999999998,piaçabuçu,AL
57220,-10.292176260076207,-36.30577725049051,feliz deserto,AL
57230,-10.108748999999946,-36.16364805063176,coruripe,AL
57235,-10.055580467691437,-36.05262131421984,poxim,AL
57240,-9.775804999999934,-36.09045369953085,são miguel dos campos,AL
57241,-9.782452695936046,-36.09870539162453,são miguel dos campos,AL
57242,-9.782080734050398,-36.0899305271361,são miguel dos campos,AL
57244,-10.00969869992797,-36.02087554633054,jequia da praia,AL
57245,-9.791391505999968,-36.09706403283814,são miguel dos campos,AL
57246,-9.833419852207737,-35.97120691799995,são miguel dos campos,AL
57250,-9.779395553804306,-36.3375971751393,campo alegre,AL
57255,-10.010395988398344,-36.02568392868332,jequia da praia,AL
57257,-9.833266423369048,-35.977487287470005,roteiro,AL
57258,-9.653239687200678,-35.74496877047144,luziapolis,AL
57260,-9.562936700843688,-35.752736447652694,limoeiro de anadia,AL
57265,-9.887208250736936,-36.34973509923586,teotônio vilela,AL
57270,-9.888675029135362,-36.46836013110915,junqueiro,AL
57275,-9.929367695995962,-36.54291782265805,são sebastião,AL
57280,-10.125739198134164,-36.65177175500677,igreja nova,AL
57290,-10.052847,-36.678213,porto real do colegio,AL
57300,-9.72653228248376,-36.64891540211087,arapiraca,AL
57301,-9.756947761302245,-36.64230074999999,arapiraca,AL
57302,-9.753905419675473,-36.627993378056914,arapiraca,AL
57303,-9.773677554743587,-36.63255034989211,arapiraca,AL
57304,-9.753794128731288,-36.65654550000001,arapiraca,AL
57305,-9.745909211801786,-36.66655914216573,arapiraca,AL
57306,-9.735371999999998,-36.654286966103406,arapiraca,AL
57307,-9.72608184609846,-36.66859234112571,arapiraca,AL
57308,-9.720927,-36.66122940154327,arapiraca,AL
57309,-9.717857999999996,-36.67894430859248,arapiraca,AL
57310,-9.729005930264345,-36.655813236907456,arapiraca,AL
57311,-9.736625377847988,-36.653420137472274,arapiraca,AL
57312,-9.734625,-36.64419107823103,arapiraca,AL
57313,-9.740006880113867,-36.64031203426829,arapiraca,AL
57314,-9.747726738249208,-36.63966720579992,arapiraca,AL
57315,-9.730741499999995,-36.64221489584433,arapiraca,AL
57316,-9.754316562284384,-36.64006575624807,arapiraca,AL
57317,-9.797449499999994,-36.625158,arapiraca,AL
57319,45.06593318269697,9.341527629906514,vila sao francisco,AL
57320,-9.61526161474593,-36.76306004038555,craibas,AL
57325,-9.633757498286188,-36.57681676853456,coite do noia,AL
57330,-9.826357936406035,-36.737512706909165,lagoa da canoa,AL
57340,-9.898568989943612,-36.65668399999996,feira grande,AL
57350,-9.957563725393376,-36.78904638781064,campo grande,AL
57360,-9.883216215107344,-36.82103868934381,girau do ponciano,AL
57370,-9.965337545362546,-37.00039312888676,traipu,AL
57380,-10.12626257927444,-36.89832968747444,são brás,AL
57390,-10.056985374256088,-36.81242513143964,olho dágua grande,AL
57400,-9.741327418979948,-37.4294455256416,pão de açúcar,AL
57410,-9.670883720879804,-37.32642322263359,palestina,AL
57420,-9.669958554590956,-37.12421143772196,batalha,AL
57425,-9.659449639161842,-37.00033396724267,jaramataia,AL
57430,-9.63283180696089,-37.20409086694509,jacare dos homens,AL
57440,-9.600632860917102,-37.24605194844041,monteiropolis,AL
57442,-9.525149622947223,-37.28839031793621,olho d'água das flores,AL
57445,-9.551286953418574,-37.37512873503868,são josé da tapera,AL
57460,-9.600625166101583,-37.663748465354885,piranhas,AL
57470,-9.500699832910351,-37.831897398014085,olho d'água do casado,AL
57475,-9.251721399569616,-38.00163634313974,pariconha,AL
57480,-9.367639987402535,-37.98677248215427,delmiro gouveia,AL
57490,-9.258753999160811,-37.93322493156851,agua branca,AL
57500,-9.360166743407644,-37.23350427904704,santana do ipanema,AL
57510,-9.291521999999947,-37.28495596691667,poço das trincheiras,AL
57515,-9.464228256474293,-37.45574159197258,senador rui palmeira,AL
57520,-9.229081593433802,-37.34718316185576,maravilha,AL
57525,-9.157786382005629,-37.35613662783842,ouro branco,AL
57530,-9.113100722823068,-37.60253466566008,canapi,AL
57535,-9.481836736624492,-37.37400528868565,carneiros,AL
57540,-9.037955999999944,-37.69664749999996,mata grande,AL
57545,-9.21858415915783,-37.74588620589614,inhapi,AL
57550,-9.500834999999944,-37.18811149999996,olivenca,AL
57560,-9.385367484783677,-37.08833584861083,dois riachos,AL
57570,-9.398894113104516,-36.92387149999996,cacimbinhas,AL
57580,-9.529516884851288,-36.98213528417488,major isidoro,AL
57600,-9.404077630365672,-36.62694404686395,palmeira dos índios,AL
57601,-9.407617545566223,-36.630607374616,palmeira dos índios,AL
57602,-9.397983532330842,-36.61824858608553,palmeira dos índios,AL
57603,-9.411501529598674,-36.62712553813449,palmeira dos índios,AL
57604,-9.428342932765291,-36.62835255602892,palmeira dos indios,AL
57605,-9.415774465142151,-36.62218980569291,palmeira dos indios,AL
57606,-9.399691846684023,-36.639310471812365,palmeira dos índios,AL
57607,-9.400276326238648,-36.63312455942358,palmeira dos índios,AL
57608,-9.402323138211049,-36.63052142525435,palmeira dos índios,AL
57620,-9.533448754147766,-36.62920021283684,igaci,AL
57625,-9.38688050284,-36.7580056232983,estrela de alagoas,AL
57630,-9.569374354216542,-36.458813105509975,belem,AL
57635,-9.532843956754164,-36.43146143888964,tanque d'arca,AL
57640,-9.646474099375768,-36.49149384090242,taquarana,AL
57660,-9.681051957566998,-36.2991654197176,anadia,AL
57670,-9.555797999999946,-36.29055949999997,maribondo,AL
57680,-9.640705047281124,-36.20938743421169,boca da mata,AL
57690,-9.499890553621738,-36.00432431710675,atalaia,AL
57700,-9.336758935851488,-36.23484509492598,viçosa,AL
57720,-9.474157269871728,-36.2876755840602,pindoba,AL
57730,-9.451208581887236,-36.387711825813625,mar vermelho,AL
57740,-9.365052497014249,-36.36790226125753,paulo jacinto,AL
57750,-9.316654310585411,-36.46675348654845,quebrangulo,AL
57760,-9.2549146398843,-36.29492342066288,chã preta,AL
57770,-9.394213692948648,-36.13840861885954,cajueiro,AL
57780,-9.409787478383787,-36.07459124057088,capela,AL
57800,-9.10272058121926,-35.99456441051122,união dos palmares,AL
57820,-9.306440999999992,-35.94397453224176,murici,AL
57830,-9.244216038952516,-36.01008619687064,branquinha,AL
57840,-9.130124999999946,-36.19473649999995,santana do mundaú,AL
57860,-8.998310999999944,-36.05414428475017,são josé da laje,AL
57890,-8.964014250592546,-35.92227306539338,ibateguara,AL
57900,-9.031619999999949,-35.393607181097,porto calvo,AL
57910,-9.152808565946668,-35.52965878993762,matriz de camaragibe,AL
57920,-9.264764999999947,-35.55944682421693,são luís do quitunde,AL
57925,-9.398660608000114,-35.49790109466666,barra de santo antônio,AL
57930,-9.236069621400368,-35.433329999999955,passo de camaragibe,AL
57935,-9.453580731325191,-35.5356871379077,paripueira,AL
57940,-9.236612999999943,-35.3701030678756,são miguel dos milagres,AL
57945,-9.150041999999946,-35.296016050807246,porto de pedras,AL
57950,-9.086793038924451,-35.25718338419563,japaratinga,AL
57955,-8.969919999999945,-35.17827999999997,maragogi,AL
57960,-8.840265274705281,-35.45417193986122,jacuípe,AL
57965,-8.93921480229012,-35.55330515692845,jundia,AL
57968,-8.84898293749264,-35.56503775866567,campestre,AL
57970,-8.93941998508447,-35.65850786462418,novo lino,AL
57975,-8.9094448125013,-35.71830144392001,colônia leopoldina,AL
57980,-9.136236976908105,-35.74911968852726,joaquim gomes,AL
57990,-9.383435999999994,-35.83790341237191,messias,AL
57995,-9.2731917765147,-35.72426338894665,flexeiras,AL
58010,-7.113246432434586,-34.839315816564635,joão pessoa,PB
58011,-7.122011510964268,-34.88470917138897,joão pessoa,PB
58013,-7.116941803131011,-34.86944657063305,joão pessoa,PB
58015,-7.127039514570954,-34.87006800513589,joão pessoa,PB
58020,-7.105838479011172,-34.870289999999954,joão pessoa,PB
58025,-7.107299832361932,-34.861595238963595,joão pessoa,PB
58026,-7.106823386628224,-34.86848697792746,joão pessoa,PB
58027,-7.093315020901734,-34.85786477032722,joão pessoa,PB
58028,-7.097543595898855,-34.84514556300576,joão pessoa,PB
58030,-7.106519933666108,-34.850102391494126,joão pessoa,PB
58031,-7.110890161809678,-34.84369252553523,joão pessoa,PB
58032,-7.115440243842355,-34.83336265211002,joão pessoa,PB
58033,-7.111418479600672,-34.83616759634769,joão pessoa,PB
58034,-7.104231963644728,-34.840388646214016,joão pessoa,PB
58035,-7.05810138995325,-34.83534562614541,joão pessoa,PB
58036,-7.076175945194044,-34.83851821446007,joão pessoa,PB
58037,-7.073107607544469,-34.8305899691517,joão pessoa,PB
58038,-7.09772956341969,-34.82644353289282,joão pessoa,PB
58039,-7.111832417050167,-34.822540026371925,joão pessoa,PB
58040,-7.119866227002013,-34.85604614271466,joão pessoa,PB
58041,-7.119748523803528,-34.850960999999984,joão pessoa,PB
58042,-7.1196834532573785,-34.83931033236195,joão pessoa,PB
58043,-7.120363159587984,-34.83168859201342,joão pessoa,PB
58045,-7.119458474897461,-34.79368520061035,joão pessoa,PB
58046,-7.129404335394605,-34.808863542305666,joão pessoa,PB
58047,-7.161923920491788,-34.79835305430803,joao pessoa,PB
58050,-7.128654915784846,-34.83747885744585,joão pessoa,PB
58051,-7.142974155433035,-34.8305085364995,joão pessoa,PB
58052,-7.149470133596545,-34.82529299999999,joão pessoa,PB
58053,-7.149420980298715,-34.84762918734489,joão pessoa,PB
58055,-7.163054947544564,-34.83571232861102,joão pessoa,PB
58056,-7.170815503750906,-34.836934028449406,joão pessoa,PB
58057,-7.17911949653755,-34.83732738328815,joão pessoa,PB
58058,-7.16402825728548,-34.8215833030758,joão pessoa,PB
58059,-7.174745999999999,-34.816313440312165,joao pessoa,PB
58062,-7.196538228977848,-34.832394188289804,joão pessoa,PB
58063,-7.193404031495345,-34.847875121011015,joão pessoa,PB
58064,-7.095948429172499,-34.83822371065844,joão pessoa,PB
58065,-7.195986153579917,-34.85454729120892,joao pessoa,PB
58066,-7.211262432244546,-34.83110001679265,joão pessoa,PB
58067,-7.203722113255938,-34.845199687020724,joão pessoa,PB
58068,-7.197267045600965,-34.8642921183993,joao pessoa,PB
58069,-7.109416416522928,-34.8633939578227,joão pessoa,PB
58070,-7.143711935887805,-34.86889009878925,joão pessoa,PB
58071,-7.155809100397691,-34.8634501947522,joão pessoa,PB
58073,-7.163126180211784,-34.847686944701344,joão pessoa,PB
58074,-7.171122701138469,-34.849573266028045,joão pessoa,PB
58075,-7.172620072162274,-34.864474794129244,joão pessoa,PB
58076,-7.17098435409186,-34.87464192783773,joão pessoa,PB
58077,-7.175708975677974,-34.85873782581551,joao pessoa,PB
58078,-7.176470500692492,-34.87967563113856,joão pessoa,PB
58079,-7.180020265124467,-34.8447043169348,joão pessoa,PB
58080,-7.1696998287552525,-34.88585077782902,joão pessoa,PB
58081,-7.170619452680464,-34.84158311518263,joão pessoa,PB
58082,-7.165607771506033,-34.896598529578434,joao pessoa,PB
58083,-7.171322198925767,-34.91669785955616,joão pessoa,PB
58084,-7.162268311962605,-34.90656018151651,joão pessoa,PB
